artist_name,gender,country
Olderic,Male,IT
Ataúlfo Argenta|Alfredo Campoli|London Symphony Orchestra,,GB
Weepers Circus,,FR
Tae Brooks,Male,US
Marianne Aya Omac,Female,
Ralphi Rosario,Male,US
Space Raiders,,GB
Maria Jesus Rodriguez La Miski,,
Jung Joon Il,Male,KR
Addpico,Male,JP
Groove Vandalz,,
Worship House,,AU
Rauhnacht,,AT
Nakos J,Female,GB
Ken Marshall,Male,DE
龐飛| 劉美華,Male,HK
Lies,,GB
Adexe,,ES
Page McConnell,Male,US
Jadagrace,Female,US
Hot Water,,US
Chris Minh Doky,Male,DK
You Are Number Six,,FR
Jae'b,,
Becky G feat. J Balvin,Male,CO
Lowdown 30,,KR
Ludvig Turner,Female,CH
The Eternal Dreamers,,GB
The Jones Girls,,US
Thomas Khor 许文友,Female,CN
Oshi,Male,GB
Corey James| Will K,Female,GB
岳雷,Male,SG
Brigitte,Female,FR
JDG| Samual James,Male,AU
Miesa,Female,US
Sawa Kobayashi,Female,AR
Lindstrøm & Todd Terje,Male,NO
Remady| Manu-L,Male,CH
Benji & Fede,,IT
WAX,,GB
Itzhak Perlman| Philadelphia Orchestra / Eugene Ormandy,Male,US
Kurt Hugo Schneider feat. VINCINT,Male,US
Jan Willem de Vriend,Male,NL
Yoland Be Cool & DCUP,Male,AU
昊恩,,
逗陣ㄟ電影原聲帶,Male,JP
Michael Jackson Duet with Akon,Male,SN
川子,Male,JP
Goldie Lookin Chain,,GB
JINUSEAN,,KR
Martin Garrix| Dua Lipa,Female,GB
Nevio,Male,DE
Sonny Seeza,,
พริกไทย,,
John Brack| Jeff Turner,Female,CH
Cam Groves,Male,US
Mina,Female,IT
The Mindoor,,GB
Richie Scarlet,Male,US
Leprosy,,MX
P.O.L.A.K.i,,
Que,Male,JP
최준혁,Male,KR
肖馨露,Female,HK
A Little Mandarin,,CN
趙照,Male,CN
Electro House Hits,,
cupcakKe,Female,US
Lollos,Male,
真女人情歌,Male,JP
Mc Kekel,Male,BR
Grupo Gitano La Alhambra| Tomás Campuzano Y Su Grupo Flamenco,,
These Animal Men,,GB
李如春,Male,HK
酸酸/愛播聽書,,JP
Jacob Powell,Male,BR
Bad Boys: Music From The Motion Picture,,
Danny and the Juniors,,US
KTDR1,,
Paper Boat Journey,,US
W. Darling,Female,
Dynomite Brothers,,US
Pyotr Ilyich Tchaikovsky,Male,RU
Archy Marshall,Male,GB
Labrinth feat. Emeli Sande,Female,GB
Dobie Gray,Male,US
Orson,Male,US
Sam Zircon,Male,US
Joseph Campbell,Male,US
Beta Frontiers,,
Jorshta,,
brother john,Male,US
Collard Greens & Gravy,,AU
Los Profetas,,CO
Geckohunter,,
Acherontas,,
Sleep Meditation Dream Catcher| Tranquil Music Sound of Nature| Spiritual Fitness Music,,
Nursery Rhymes| Songs For Children| Rockabye Lullaby| lullaby land| Baby Lullaby| kidsongs,,
Estrella,,MX
Hana,Female,CZ
JSaNZ| Edher Torres,,
Shaman's Harvest,,US
Carl Barât,Male,GB
Wheedle's Groove,,GB
Country Christmas Music All-Stars,,JP
Maxx Roach,Male,US
The Russian Futurists,Male,CA
Pennan Brae,Male,CA
リラックスサウンド,,
La Reine M'Ploussoue,Female,RU
Reinhard Mey,Male,DE
Hypomanie,,NL
Robery feat. Kdot King & MDott Fresh,,
Loverdose,,GB
Jacob Montague,Male,
The Alchemist,Male,US
Anthony Jasmin,,DK
陳秀珠,,
Michael Schulte,Male,DE
Woodes,Female,AU
Psalm,Male,ZA
The Right Now,,
Nica & Joe,,
Global Cut,,GB
Vali,Male,RO
崇喆 (Gavin),Male,IE
Soffy O,Female,
Tox-D!,Male,US
Dominique Bouvier,Male,
Jaakko Eino Kalevi,Male,FI
Lovelife,,US
Alvaro Corz,Male,GB
菅嶋光明,Female,JP
DJ Mylnikov Dmitriy| Alex Sender| Alexsir| Brilliant Brothers| Dan Rise| Dave Silence| FreshwaveZ| KastomariN| Mr. Teddy| Russell Cave| White Sever,,
T-Watts,,GB
บิลลี่ โอแกน (Billy Ogan),,DE
Jeffy D,Male,US
Innerstate Ike| Trev Rich,,
Quicktrip,,
Exam Study Classical Music Orchestra| Studying Music Group| Studying Music and Study Music,,
Béla Fleck,Male,US
The Bewitched Hands,,FR
Deceptionist,,IT
Sanctus Real,,US
เท่ง เถิดเทิง,,
JaySounds & G-Wizard,Male,DE
Merry Christmas Niños,,US
Timi Yuro,Female,US
Pale Chalice,,JM
David Dondero,Male,US
Mr. X,Not applicable,XW
Heather Johnson,Male,US
Clarence Clemons| The Red Bank Rockers,,
Bert Jansch,Male,GB
1st Class,Male,
Muvy,,
杜麗莎| 林子祥,Male,HK
Dorian Gray,,
Hip Hop Classics,,
Humble Tip,Male,US
Sinobola,,UA
Antonio Amaya,Male,IT
Witchcraft,,SE
Bao Thy,Female,VN
Dennis Nie,,
Sad Eyes,,DE
Ns-Blues,,GB
Jujiro (十字郎),,JP
Louis Armstrong|  Nat King Cole,Male,US
Alaina Renae| Izzy A'more| Brianna Terrell| Anthony Arnett,,
巴西音樂俱樂部 Bossa Negra,,FR
Soft Background Music| Relaxing Instrumental Music,,
溫小平,Male,JP
Gotttod,,
Keith Ferreira,Male,
이종현(씨엔블루)| 멜로디데이,,BE
X-Panda,,US
Bright Morningstar,,US
L'Orchestra Cinematique| Vienna Philharmonic Orchestra,,GB
キム・ギョンホ,,
Khưu Huy Vũ,Male,
Cascade,,JP
Sergio Marini| Luciano Mancini,Male,IT
着メロ,,JP
After10,,
Anderson East,Male,US
Psychedelic Trance| Progressive Goa Trance| Goa Trance| Psytrance| DoctorSpook| Goa Psy Trance Masters,,
Eric Lau,Male,GB
Jay Pollmann,Male,
Ringtone Truetones,,
Dan Dobson,Male,GB
Victor Young,Male,CA
Karaoke Party,,GB
Various/Wulfin Lieske/Manuel Barrueco,Male,CU
The Naked Brothers Band,,
Dead Rising 3,,US
Rhys| Eggsy,Male,GB
Le Bal Des Enragés,,FR
Dave Dest,,SE
Sachsenberg,Male,
Lorelei,Female,GB
Mord'a'Stigmata,,PL
Loco Dice,Male,DE
Other Weapons,,US
Gymnopedie No. 3 [ Erik Satie ],Male,FR
DJ Slick Rick,Male,US
Zeitz,Male,US
Kraantje Pappie,Male,NL
DaimonOrchestra,,
Boris Alexander Stein,,DE
Shannon|vasco|Giriboy,Male,IT
Sky n' Streets,Male,GB
Mystic Rose,Female,US
samfree,Male,JP
HYDDE| MOONZz,,US
Gayle Nerva,Male,
Going Deeper,,RU
Ashitey Nsotse & Kassoum Traoré,,
구하라,Female,KR
Deorro and J-Trick,,US
Swinging the Lead,,
Cigarettes After Sex,,US
Marine Girls,,GB
Mean's,,US
Androma,,
J2M 제이투엠,,
GuruGanesha Singh with Snatam Kaur,Female,US
David Hazeltine,Male,US
Jamie-Lee,Male,US
王艷薇,Female,MY
Lyla,,JP
Tony Sanz,Male,ES
Lars Kilevold,Male,
Idlewild,,GB
Subsky,Male,TR
The Best of Bollywood,,US
Jeong Min Kyung 정민경,Female,KR
Sara Lugo,Female,DE
KANT,,NO
舒子晨,Female,JP
Tyler Ward feat. Cody Johns,,US
Jadiel,Male,PR
Richard Durand vs. the World: South America,,US
Summer Hit Compilation 2008,,
Systems In Blue,,DE
Nayer,Female,US
Lost In The Trees,,
RUBY-CATMAN,,JP
Jongkwon Park,,US
Tamba Trio,,BR
Couros,Male,GB
Beyond The Sea O.S.T,Male,DE
MJ Cole| AJ Tracey,Male,GB
Twin9,,
Kait Weston,Female,US
Rickyxsan,Male,US
Yabai T-Shirts Yasan (ヤバイTシャツ屋さん),,JP
Jasmine V,,
Kurt Schneider & Aimée Proal & Lindsey Stirling,,
Petar Obradovic,Female,
Ross Copperman,Male,US
WET RED,,GB
Me & My,,DK
Dj Knot,,
별이삼우물정,,
Far East Movement & Marshmello,Male,US
Naya,Female,FR
Alex Goot feat. Kurt Schneider & Alex G,Male,US
曾靜玟+吳汶芳 (Jing Wen Tseng+Fang Wu),Female,TW
Bigg Ceaser & Beat Busta,,
18Cruk & 새봄에 핀 딸기꽃 Spring Strawberry Flower,,JP
Dylan Holland,Male,US
Jay-J| Kings Of Groove,,
Piero Umiliani,Male,IT
Verskeie Kunstenaars,,
E'spaniel,,
Don Jon,,GB
Mike Perry| Stephan M| Vanity,Male,US
Azam Ali,Female,CA
Elinna,,
Toshiyuki Toyonaga (豊永　利行),Male,JP
Sebastien Drums,Male,FR
Akrotheism| Septuagint| Septuagint| Akrotheism,,GR
The Birthday Massacre,,CA
Threshold,,GB
2015 Daylight,,US
Die Optimale Härte,,DE
The Beekeepers,,US
霍金洲,Male,CN
Noer the Boy,,US
Yoon Duk Won,,
Ant Banks,Male,US
Tae Sav,Female,US
Mistletoe Symphony| Traditional Christmas Song| Christmas Hits Group,,
Shannon Saunders,Female,GB
Upside Down,,PL
Claude Diallo Situation,,GB
Vinna Rouge,,FR
久升音藝-UBM MEDIA,Not applicable,US
666| Tag Team,,US
Ilona,,FI
Vikram Hazra,,
Teeel,Male,US
The Hot Foxes,,US
The Beat Bugs,,AU
Treally Treal,,
Roberto Menescal Feat. Claudio Pinheiro,Male,BR
Luke Bond,,GB
Claude Blouin,,
Mike Rosso,,JP
Karl Denver,Male,US
古典大師,Male,JP
The Rumour Said Fire,,DK
Asin,,PH
Paul Neubauer|David Finckel|Wu Han|Daniel Hope,Male,US
The Tesca Soundmachine,,
Apster,Male,NL
The Endless Summer,,CA
Central Avenue| Graham Sahara,,
Ships in the Night,,US
Love & Disco Fever Unlimited,,
SHAKALABBITS (シャカラビッツ),,JP
Besty Beats,,
Perfect Silence,,
Supreme R.A.,Male,US
Spa & Spa| Relaxing Spa Music| Spa Relaxation & Spa,,
Govales,Male,US
Ted Herold,Male,DE
NOCTURNAL RON,Male,IT
Coffee Breath,,GB
Courtney Stewart,Male,GB
The Clarstone,,GB
Ruben de Ronde,Male,NL
Liquid Hits,Not applicable,XW
Benjamin Appl| James Baillieu,Male,
The American Revolution,,US
Mortillery,,CA
Chris Moyles,,GB
POLKADOT STINGRAY (ポルカドットスティングレイ),,JP
櫻花,,JP
Kid Ink feat. Tyga,Male,US
Ke$ha featuring Juicy J| Wiz Khalifa & Becky G,Male,US
Wildcat! Wildcat!,,US
Nathan Goshen,,US
Me In Motion,,DE
Cloonee,Male,GB
Banda Caliente,,
The Hawaiians,,
Joshua David Evans,Male,US
Chad Kroeger Feat. Josey Scott,Male,US
The Blackbyrds,,US
I'm Not Afraid,,BE
m-flo loves Emi Hinouchi & Ryohei (m-flo loves 日之内絵美 & Ryohei),Female,JP
Lika Morgan,Female,US
John Williams| Australian Chamber Orchestra| Richard Tognetti,,AU
Ravi (feat. SAM&SP3CK),,KR
NOISEMAKER,,JP
Snakehips| MØ,Female,DK
Young Soul| Jordan Morris,,GB
Davyhulme Primary,,JP
Nicole Bernegger,Female,CH
Wayne Brady,Male,US
This Morning Call,,
Ultimate Remix Factory,,
The music,,
Discharge,,GB
Viktoria Tolstoy,Female,SE
Worthless,,US
One Touch,,US
Mutual,Male,US
Lil C,,JP
Teddy Wilson & His Orchestra,,US
trashpoptERROR,,
Bobot Adrenaline,,US
Tru,,US
Jon Bibbs,Male,US
Sturqen,,
Schnuckenack Reinhardt,Male,FR
Emon,,
Gene Krupa,Male,US
Jenna Reid,Female,GB
Femme Fatale iGenerator,,US
Sound Code Sirius,Male,NO
$keam Fa Million$,,JP
Ren da Gemini,Male,DE
Christmas Hits| Christmas Hits & Christmas Songs| All I Want for Christmas Is You,,
Sara Wasserman,Female,US
Rave Hits Of The 90's,,
Cold Rose (Cold Rose),,
Lance James Band,,NO
Terravita,,US
Art Bleek,,
h.INKYU,,
Navi,Male,US
Antonio Pappano,Male,GB
Spectrem,Male,
Noblesse,,
The Busks,,US
JJ DeVille,,SE
JaySoLo,,
ammoflight,,JP
United Guitar Players,,
Rino(IO)Dj,Male,JP
Warren Barfield,,
DJ Navigare,,
Funky Team,,JP
Jimmy Carter：Man from Plains,,
New Year's Eve 2012 - The greatest Hits 2012,,
Andrew Donovan,Male,GB
Pasabordo,,CO
Kreativgang,,
ReOrder & Lee Osborne with Roxanne Emery,Female,GB
Moonmoon,,
Leonid Kogan,Male,DE
Allen & Envy| Linnea Schossow,Female,SE
Ball Jones,Male,US
Malaspina,Male,IT
Raymond Jaquez,,
Miel de Botton,Female,CH
Moving Fusion,,GB
Khak,,
童黨樂隊,,HK
SAND,,US
Keith Richie,Male,US
加藤博啓,Male,JP
Graeme Revell,Male,NZ
Justin White,Not applicable,XW
Fall Of Minerva,,IT
Backclash| Akner,Male,MX
em-cee,,
Noo Phước Thịnh| Slim V,Male,VN
The Hollywood Edge Sound Effects Library,,
Have a Nice Life,,US
Priyam Thind,Male,IN
Kavita Nikam| Ramchandra Ghanekar,,
Modern Baseball,,US
Mantra Yoga Music Oasis,,GB
Soul Archive,,GB
Halloween Fright Night,,RU
Black Eyed Dog,,US
Edoga-Sullivan (エドガー・サリヴァン),,JP
Ondskapt,,SE
Cumbia Ninja,Male,US
Florence Henderson,Male,US
Tai Chi,Female,US
Shang Guan Ping,Male,
Hla - 5 - 2012,,SE
Hong Chang Woo,Male,KR
Zacarias Ferreira,Male,DO
Viva Mars,Male,US
Sir the Baptist,,
Shaun Horton and the Tennessee Trio,,US
Beach House Beats,,US
Joanna Kurkowicz,Female,PL
The Xmas Specials & Christmas Celebrities & We Wish You a Merry Christmas,,US
Ambient Filter Deep Dive One,,
Natural Water Sounds,,
Kooliano Chefos,,
Kiwi,Male,GB
Forest Of Breath,,KR
Urban Coach,,
Blockbuster Sound Effects,,
Joe Robinson,Male,GB
แคนดี้ มาเฟีย (Candy Mafia),,TH
正歌,Male,JP
Cavorts,,
Dave Eshelman's Jazz Garden Big Band,,DK
Audiomission & Pull Up Collective,,
Francesco Rampichini,Male,IT
The Socks,,
Charles Lloyd Quartet,,US
Bridal Wedding March,,GB
Judson Mancebo,Male,BR
Frost,,CH
Skate,,
Tim Cheesebrow and the Nomads,,SE
White Flame,Male,US
Jhon el Smoking,,
The Karaoke Party Poppers,,
The Original Moments Band,,US
靜婷| 百代合唱團,,
Q'ulle,,JP
George The Poet,,
Young Ant,Male,GB
Tocadisco,Male,DE
中丸景子　KEIKO,Female,JP
The Griswolds,,
Mathilde Santing,Female,NL
Mindfulness Meditation Music Spa Maestro & Yoga Music Followers,,
Cafe Royale,,
Christmas Holiday Music,,
John Feierabend,,
Dottie West,Female,US
Kenny Clarke,Male,US
DJ BlackWolf,,GB
Jaime Thietten,,
Dom & Roland,Male,GB
范圣琦,Female,JP
Thre4t,,
Goo aka le gooster,Male,CH
Rodrigo B,Male,US
Adam Sandler,Male,US
Amy Virginia| Anna Louise,Female,US
Jeremiah Jae,Male,US
王雅娴,Female,HK
Valentine's Day Maestro,Female,US
Loretta Grace,Female,US
AoneSick DaBiz,Male,NL
Sunshine Live| Vol. 34,,US
Timothy,Male,US
Joe Meek,Male,GB
Helena Kletch,Female,CZ
Buck Clayton & Tommy Gwaltney's Kansas City Nine & Dickie Wells & Charlie Byrd,Male,US
Anthony D'Amato,Male,US
M. Squad,,GB
Dino Sor| Royal Music Paris| Candy Shop| Central Galactic| Nightloverz| Hugo Bass| I-BIZ| FICO,Male,FR
Tyron Hapi| Danny David,,JP
Lâm Chấn Kiệt,,
Ma Rainey,Female,US
Daimon/DaimonOrchestra,,IT
Carolyn Franklin,Female,US
Tairou Sompare 'Levis',,
Torchbearer,,SE
Lily Massie,Female,US
The Third Guitar,,
ｗ２ｗＧｏ！Ｇｏ！ぱわふる学園,,JP
Hedi Donia,,
Picastro,,CA
盧業瑂 (Brenda Lo),Female,HK
Little Old Steeple Players,,US
Christmas Party Kings,,DE
Orquestra Romanticos de Monte Carlo,,MC
Platinum Themes Pro,,JM
FEAD,,
Bali Music From The Morning Of The World,,
小池龍平+長久保寛之,Male,JP
VjOj,Male,GB
Stevie Appleton,Male,GB
WD DJ P,Male,US
บลู เบิร์ด (BlueBird),,US
Virginia Labuat,,ES
Dominique,Male,FR
Hannibal| Joku Roti Mafia,,FI
We Be The Echo,,US
Arctic Sounds Dj,Male,US
Hilde Louise,Female,GB
Mateo Bocca,,GB
Kana Tachibana (橘佳奈),Female,JP
MMS R&R Engineering,,IL
Best Of German Hands Up,,GB
Italian Hits Of The 60's,,US
Project Move,,JP
環ROY × OLIVEOIL,Male,
Pressha Dinero & Jimmy da Gent Conway,Male,US
YOU,,IT
Mandala,,DE
Forever 80,,
Transplants,,US
Bracket,,US
Maureen Toth,Male,US
Affkt,Male,ES
Candice Milner,Female,
Алёна Апина,Female,RU
THE OUTSIDE,,GB
Kohsuke Miura (三浦コースケ),Male,JP
THE 抱きしめるズ,,GB
Kyngnova,Male,
시크릿 아시안 맨 Secret Asian Men,,KR
Dinesh,Male,
Fun Lovin' Criminals,,US
Richard Hartley,Male,GB
Carlos Serio,,
Get Back Guinozzi,,
Nesian Mystik,,NZ
Dimond Saints,,AU
Raving George,Male,GB
Counterstrike| Faces Of Def,,
The Oscar Hollywood Musicals,Male,CA
Tristan Price,Male,US
Silentium,,FI
Spandau,,GB
Neck Deep,,GB
Toast Dawg,,
Burn It Up,,
Fantasy Karaoke Quartet,,
Volaredo Hk,Male,FR
Paki Palmieri,,
Wolfside,,US
Eric Ethridge,Male,US
Down the Lees,,
40 Christmas Dance Hits,,
Jimmy SanDiego,,
Kwame,Male,US
ハタヨガ音楽ゾーン,,JP
OXXXYMIRON,Male,GB
Times New Viking,,US
Marshall Charloff,Male,DE
Jaromir Nohavica,Male,CZ
Ghost Town,Male,US
Santos Colon,Male,US
Danny Krivit,Male,US
CF| Movie & Drama Hits,,
The Mavericks,,US
Natalie Emmons,,
Dana Berger| Itay Pearl,,
Mathew V,,
I Am Alive,Male,GH
The Lawrence Arms,,US
King Sesame,,US
2Point1,,ZA
Echoteck,,
Brian Moon,,US
Michele Boegner,Female,FR
Patrick Park,,US
American Idol Greatest Hits,,
The MuthaFunkaz,,
Srh,,
Kaidro,Male,US
The Nels Cline Singers,,US
Joe Smooth,Male,US
走吧！去旅行 / 台灣鐵道音樂特輯,,
Daniel Masuch,Male,
Joshua A,,
段信軍,Male,
Phenom Da Don| Migos,,US
Jin Woon Jeong,Male,KR
DAWA,,AT
Chloe Charles,Male,US
Black Tiger Sex Machine| Lektrique,,CA
Marie-Claire Alain,Female,FR
Steve Lukather,Male,US
JJ Grey & Mofro,,US
Cheese Finger Brown,,
Jaclyn Rose,Female,US
Yoga Club,,JP
Bryan Mahon,Male,
DQuadro feat. Fer Orea,,
Michael Whalen,Male,US
Marcus Latief Scott| John A Costello III,Male,
Ömür Göksel,Male,TR
Chris Malinchak feat. Mikky Ekko,Male,US
APNEA,,
DJ Reign,,JP
Basshous3,,
JIM STEINMAN,Male,US
Natalie Grant,Female,US
Lounge Of Love,,IT
The Cambridge Musick,,GB
Jorge & Mateus,,BR
Suzanne Corbie,,LT
Marwan Rahbani| Ghadi Rahbani,Male,LB
Chuck Jackson & Maxine Brown,Female,US
Nana Nyc,,JP
A.B. Milli,,DE
Knuckle Oggi,,
D.I.V Tha Money Maker,,
A la Big Bom Band & David Pastor,,US
D Block,,GB
Drama,Male,US
Dinodeuts| Tripmann| BG BuyoGuerrero| Rishi K.| Daryus| Boy Funktastic| Ivan Guasch| Jonny Bee| Four Rooms| Timo Veranta| Daviddance| Schaller| Valentino Guerriero,,
Coffin Dancer,Not applicable,XW
J8man| Savi Leon| D.F.K,Male,US
Vanilla Ace,,JP
Gidon Kremer|Mischa Maisky|Martha Argerich,Female,AR
InGVoR,,
Various Artists (The 1962 British Hit Parade - Part 2),,
Renata Scotto,Female,IT
Little Scout,,AU
twinbird,,
Stay By Me,,JP
Bass Drop,,US
เป้ อารักษ์ แอนด์ เดอะปีศาจแบนด์,Female,
Afrojockers & V1r00z,,
Manowar,,US
Melissa Noonan,,
Sleeping People,Not applicable,XW
Bloodboy,Female,US
Vivaldi Best loved adagios,Male,IT
Good English,Female,GB
Oscar Lindahl,,
Danny Ca$H,,
Simon Preston|Carlos Kleiber|Ferenc Fricsay|Giuseppe Sinopoli|Richard Kraus|Heinrich Steiner|Rafael Kubelik|Karl Richter|Herbert von Karajan|Ion Marin,Male,AT
Lychgate,,GB
Presuntos Inocentes,,BR
Aaron Axton,Male,US
The Newton Brothers,,US
Trevor Something,Male,US
ChristopherSouL,,
Noisia,,NL
Ess Vee,Male,US
Ash Walker,Male,US
Sunel,,
Amy Petty,,US
Imam Muda Hassan Adli|Ustaz Nordin Jaafar,,
Lliris,,
Don Felder,Male,US
Xmas Classics,Not applicable,XW
GITCHII,,
BBB,,
Guitar Tribute Players,,
Hip Hop's Finest,,US
SunJua 선주아,,
House Connection,,BS
Ferry Corsten presents Full On: Ibiza,Male,NL
Children 18:3,,US
Pumpkin Jack,,DE
Blue & Red,Male,GB
Elliot Grubb,Male,GB
Juss Keem,,US
Cromok,,MY
Jay Vincent| Michael Kramer,Male,US
Seth Harris,Female,US
1|2|3 Dance Floor| Vol.1,Male,US
アレクサンドル・ラザレフ／日本フィルハーモニー交響楽団,,JP
Ellinoora,Female,FI
Nic Jones,Male,US
Lovehatehero,,US
Bellari Rosenpark,,
Edda Magnason,Female,SE
Miketon & The Nightblinders,,US
Coast 2 Coast,,IE
Valeria Rossi,Male,IT
Daddy Got Cool,,AU
Suzanne Grzanna,Female,
Daytona Rios,Male,ES
曉金鳳,Female,HK
Silver| Wood & Ivory,,
Shreddy Krueger,,CA
Celestial,Male,FI
Bella's Lullaby Romantic Piano Music & Smooth Jazz Club & Bossa Nova Guitar Smooth Jazz Piano Club,,BE
Marc Bolan,Male,GB
Rock n' Roll Baby Lullaby Ensemble,,
Foushee,Female,US
Yuv,,IL
David Hobson,Male,AU
#1 Rock Heroes,,
Bushido präsentiert,Male,DE
Magnetic Pulstar,,
Shakira Wilkerson,Male,US
Fall Electric,,GB
Little Ditto,Male,NL
Danny G Italy,,
Happy Fangs,,
Sadistik| Kno,Male,US
Danny Sinatra,Male,US
Ivo Kolev,Male,US
Cheba Maria,Female,BR
903 Playas,,
Jadyn Maria,Female,BR
Lush & Simon feat. Delaney Jane,Female,CA
Argento vivo,Male,CH
Gamma Ray,,DE
Tremor,,US
Instrumental All Stars,,JP
백지영| 치타,Female,KR
Kendre Streeter,,US
Fawni,Female,
Chicosci,,PH
DJ Power,Female,US
K.Maro,Male,CA
MOGA THE ￥5,,
Helt Off,,SE
In Sanity,,DE
Verdena,,IT
Dj Alvaro| DJ Lusiman,Male,NL
All The Luck In The World,,IE
Julian Maier-Hauff,Male,DE
N1NT3ND0,Male,RU
Mattia Cupelli,Male,IT
Gumin,,JP
EGO1ST,,
Daroo Star(다루별),,US
Ken Rebel,Male,GB
Jang Go Eun,Female,KR
Munhoz & Mariano,,BR
Black Label Society,,US
감성치유,,
Nursery Rhymes Band,,
Sentimental Scenery,Male,KR
Evander,,US
Divine,,GB
Simba the Poet,,
Rajna,,FR
Keyshawn Binean,,
Rossini,Male,IT
Diamond District,,US
Astronuts,,KR
The Dead Beginners,,FI
Loptimist,Male,KR
The Xpo & TJ,,
Flatfoot Jones feat. Sebastian Schoon,Male,DE
和田貴史　橘麻美,Female,JP
Jesse Barrera,Male,
London Symphony Orchestra/Elisabeth Schwarzkopf/George Szell/Radio-Symphonie-Orchester Berlin,,DE
Massage Therapy Guru,,GB
Azafata,,
Utoh da Pair of Dice King,Male,US
Best Cafe Chillout Mix,,
URs,,
Modern Rock Heroes,,
David Wilson,Male,US
Bonnie Prince Billy,Male,US
Tariah,Female,CH
Dave Pike,Male,US
Defeated Sanity,,DE
The RPG Cyber Orchestra,,
Anata,,SE
Lucky Guri,Male,ES
Dimitri From Paris| Electra 80,,
Folk Studio A,,
Sax Hit Players,,
Umberto Pagliaroli,,
Catch This Beat,,
Dario Manzo,Male,JP
American Country Hits|Country Music|The Country Music Heroes,,NO
Gaidz,,
The Gray Havens,,US
2007 海洋音樂祭海洋大賞,,
Conspire,Male,
BADKIZ(Monica| Jina) 배드키즈(모니카| 지나),Female,KR
Blue Note Plays Bossa Nova,,BR
Rock-Olga,,
Andrew,Male,GB
Ulrich Schnauss & Mark Peters,Male,DE
Black Lips,,US
Patricia Kaas,Female,FR
George Lewis,Male,US
Shosho,Male,BG
Tyler Collins,Male,GB
Feel The Vibe,,PH
The Official (Karaoke),,
Stan Whitmire,Male,US
Strength Approach,,IT
Lauriana Mae,Female,US
กอล์ฟ พิชญะ (Golf Pichaya),,
Wallek Bros.,,GB
Temples in the Sky,,LV
Studio Players,,US
LEOX(레오 [여우들]),Male,KR
Richard Bona,Male,CM
Da Weasel,,PT
Calming Jazz,Not applicable,XW
Lee So-Eun,Female,KR
The Underachievers,,US
BOF Taxi 4,,
Paperplane Pursuit,Male,GB
L.A. Work,,DE
King Chader,Male,US
Yano,,PH
Krahnstøver,,DE
J. Counter & Stringer,,
Hollywood,,GB
MFVgroup,,
oOoOO,Male,US
Countdown Singers,,CA
What So Not| George Maple,,AU
Band of Holy Joy,,GB
Champs,,US
Bexter Maloney,Male,GB
The Position,,KR
Lea Luna,,US
Conjecture,Male,GR
Mychael Danna & Jeff Danna,Male,CA
X-press 2,,GB
Laura Overstreet,Male,US
Mudcats Blues Trio,,
