artist_name,gender,country
Cub Sport,,AU
Parker Millsap,Male,
A Taste of Honey,,US
Cho Kwon (2AM)/Niel (TEENTOP)/ZO (MBLAQ)/Yang Yo Seob (BEAST)/Woo Hyon (INFINITE),Male,KR
主儀開經 (閩南語課誦),Not applicable,
Keys N Krates,,CA
Master Blaster,,DE
Mystery Jets,,GB
Regina Belle,Female,US
黃藍白,Female,JP
Valentino Khan,Female,US
Borgeous & Shaun Frank,Male,US
聽見內在的聲音,Female,JP
Chris Lake x Anna Lunoe,Female,US
1990精選金曲-台語金榜(6),Male,GB
Deep Purple,,GB
MEM,Male,NL
K-Pop Candy,Female,NL
Alok,Male,BR
Tyler Hilton,Male,US
Metro Station,,US
Bruce Levingston,Male,US
Jordan Hill,Male,AT
Yo Yo Ma+Bobby McFerrin,Male,FR
99 Souls,,GB
TAEIL,,
Pedro Moutinho,Male,PT
青澀的年代,Male,JP
采風樂坊,,CN
白色雑音,Female,JP
Planet Funk,,IT
Zolita,Female,US
SEAMO,Male,JP
George Maple,Female,GB
Sirens Of Lesbos,,CH
Hollywood Wildlife,,CA
Gypsy Flamenco Masters,,ES
Fatin,Female,ID
Priceless da Roc,Male,US
Yoshida Yamada (吉田山田),,JP
Britney Spears feat. Nicki Minaj & Ke$ha,Female,US
JESSI| TAE JIN A,Male,KR
黃金佑,Female,TW
Dyland & Lenny Feat. Pitbull & Beatriz Luengo,Female,ES
Big Mountain,,US
AKIRA,Male,JP
Kristina Korvin,Female,LV
Synchronice,,US
Badly Drawn Boy,Male,GB
Dash Berlin & Jay Cosmic feat. Collin McLoughlin,Male,US
The Lone Bellow,,US
Tim Berg,Male,AT
第8號當舖電視原聲帶,,JP
Juan Magan & Don Omar,Male,PR
백민정,,
EZIS(이지스),,
Ekkohaus,Male,
吉他舒眠夜,Male,JP
曲奇 (Cookies),,HK
デスおはぎ,,JP
Danny Avila,Male,ES
Matoma,Male,NO
EXO-CBX,,KR
陳詩妤,Male,JP
Art Farmer,Male,US
Sons Of Maria,Male,ES
JONTE (ジョンテ),Male,JP
Lilly Wood & The Prick and Robin Schulz,,FR
莊心妍+海哲明,Female,CN
Lizzy,,IE
Skism,Male,GB
The Go Find,,BE
Róisín Murphy,Female,IE
Grace VanderWaal,Female,US
趙學而 (Bondy Chiu),Female,HK
100 Funk,Male,US
周深,Male,CN
DJ Greg,Male,GB
KIM,Female,GB
The Hobbit: The Battle of the Five Armies O.S.T.,Male,DK
Quatuor Ébène,,FR
JEHO,,CZ
Krewella| Diskord,,NO
Kat DeLuna featuring Elephant Man,Male,JM
Strawberry Milk,,US
Dan Farber,Male,
허각| 브로맨스,,KR
Bando Jonez,,
Lim Da Young,,
陳良泉,Male,HK
Magnetix Project vs Easy Tech,,
Jaymes Young,Male,CA
Peter Storr,,
Jessica Lesaca,Male,PH
EARTH PROJECT,,JP
Trace Adkins,Male,US
TOKYO D.,Male,US
伊藤志宏,Male,JP
Titanium I Am Titanium,,PL
Kaoru Amane (雨音薫),Female,JP
Momo Kodama,Female,FR
Plastic Tree,,JP
Viola Martinsson,,
Brandon Flowers,Male,US
Soul SPA quartet,,
iCD銀河愛音樂,Female,JP
思嘉姐姐| 小蓓蕾组合,Female,HK
Tinashe feat. Iggy Azalea,Female,US
Johnny Lee,Female,US
Life of Dillon,,
K.Canon| GOE,,CH
粉紅教父小甜甜電視原聲帶,,
SISTAR19,,KR
Slaughterhouse,,US
华夏乐团,Male,HK
Jai McDowall,Male,GB
Funkytronik,,
陳念澤,Male,HK
Fats Waller,Male,US
True Happiness Academy,,JP
亞洲唱片精選系列,Female,
李昀陵,Male,HK
Serenity Relaxation Music Spa,,
T-Pain feat. feat. Lily Allen| Wisin & Yandel,,PR
Betty| Yuzuki Yukari (ベティー| 結月ゆかり),Female,JP
誓言,Male,CN
FLY COAST feat. Ai Ninomiya,Female,JP
The Film,,HR
Londonbeat,,GB
Chris Brown featuring B.o.B,Male,US
Satin Circus,,
Bryan Kearney,Male,IE
Kill The Buzz,,GB
Les Gordon,Male,GB
Rihanna| Sean Paul,Male,JM
Sergei Rachmaninoff,Male,RU
Stone Temple Pilots,,US
Beverley Craven,Female,GB
The Byrds,,US
Youngr,Male,GB
ปาล์มมี่ (Palmy),Female,TH
Neotokio3,,
任和,Female,JP
Eddie Cochran,Male,US
Basick| inkii,Male,KR
Ken Rebel feat. Keith Ape| Okasian| Ken Rebel| Okasian,Male,KR
Scott Briggs,Male,GB
金小鱼,,JP
AC周予天,,AU
Jason Dy,,IT
Emmy The Great,Female,GB
K.Flay,Female,US
KEY X DOYOUNG,Male,KR
Neru,Male,JP
Nylas,,
Trick Trick,,US
Spencer Ludwig,Male,DE
Dexys Midnight Runners,,GB
賴淞鳳 (Nicole),Female,DE
Natasha Marsh,Male,US
Mija| Vindata,,US
New Ridaz,,
Della qi,,AR
Ballermann 6 Balneario präsentiert,,
Serginio Chan,,
胡艾彤,Male,HK
Blue Swede,,SE
Jamie Llewellyn,Male,GB
Manganas Garden,,US
Jang Hee Young| Yoo Se Yun,Female,US
Yfn Lucci,Male,US
Dasom,,
楊子黎,Male,TW
Nick Fradiani,Male,US
Bright Lights,Female,US
黒うさP,Male,JP
Junky,Male,JP
The Lox,,US
Skrillex & Alvin Risk,Male,US
The Love Songs Band,,US
Various Artists (Just Wailing: 50 Masterpieces By 26 Blues Harmonica Heroes),,
I LOVE MAKONNEN,Male,US
台北愛樂室內及管弦樂團 音樂總監暨指揮 /亨利‧梅哲,Male,JP
Rob & Jack,,US
David Lee Roth,Male,US
Total Celebrity Nation,,US
Susie Suh & Robot Koch| Susie Suh| Robot Koch,Female,US
Christmas Hits & Christmas Songs,,
Ghost Loft,,DE
I Love House,,GB
Bach for the Brain,Male,DE
Don Diablo & Matt Nash,Male,GB
Woo Tae Woon,,
Miracle of Sound,Male,IE
The Christian Testament,,US
Carango,,
Yang Yoseop| Kim Juna,Female,KR
Katapult various artists,,
Ludomir| Sowl,,CH
ミュージックガンガン！２オリジナル,,
Eddie Rabbitt,Male,US
Malaa,Male,FR
Cara Mia,Female,GB
The Minions Band,,US
Jay Robinson,Male,GB
Althea And Donna,,JM
tommy fresh,Male,GB
Vagueblossom,,
Marlon Roudette,Male,GB
Hits 2008！,,
Atmosphere,,US
Delia Gonzalez & Gavin Russom,,
Kaya Jones,Male,US
半成年主張,Male,HK
Carol Kidd,Female,GB
BALI,Male,HU
White Hinterland,Female,US
Dead Sara,,US
Yana,Female,LV
Luis Vazquez y Kato Jimenez,,
Karmina,,US
Tito puente,Male,US
Han-Na Chang,Female,KR
Passion,,US
池石鎮+胡琳,Female,HK
Martin Garrix & Firebeatz,,NL
Shook,Male,NL
MINX,,SE
Steve Aoki| Boehm,Male,US
Candice Sand,,US
阿杜+蔡健雅+林俊傑+孫燕姿,Female,SG
Florian Picasso,Male,
柴郡貓 (CheshireCat),Male,NL
Tiffany Alvord & Dave Days,Female,US
Kris Kross Amsterdam & Conor Maynard,Male,GB
Bridges Of Madison County,,US
Tujamo & Taio Cruz,Male,GB
賈玲,Male,CN
THE CREW,,US
MINO,Male,FR
De Hofnar,,NL
Optimus Productions TT| Jamesy P| Kenna T,Male,
Rocket Empire,,
Ahxello,,
Louis Futon feat. ROZES,Female,US
Inpetto,,DE
威廉布萊恩,Male,JP
Kurt Schneider| Eppic & Alex Goot,Male,US
10cm & Acoustic Collabo,,KR
Steve Aoki| Felix Jaehn,Non-binary,DE
身心寧靜聽禪音,Female,JP
宋孟君+格子兮,,
星盒子 (Boxx),,HK
Hijirikawa masato（CV.Suzumura kenichi） & Sumeragi kira-（CV.Ono daisuke） (聖川真斗（CV.鈴村健一）＆皇 綺羅（CV.小野大輔）),Male,
Martha Argerich| Itzhak Perlman,Male,US
冪雅,,
張家輝 (Nick Cheung),Male,HK
The Rain,,GB
이상곤 (노을),,KR
方鉑深 (Kenny),Male,US
Holly Starr,Male,GB
MC Gree,Male,KR
楊峻榮,Male,TW
Kang Jeon Han,Male,KR
索南帕吉,Male,JP
Android 80,,FR
Springloll,,
Mis-Teeq,,GB
Grzegorz Kotow‧Pei-Shan Lee,,
たどころ晋也(高橋ジョージ),Male,JP
DallasK,Male,US
Hyun Ah Kim of Lalasweet,Female,KR
Lisa Lindsley,Female,US
賈乃亮+宋小寶+于洋,,GB
Borgeous,Male,US
Joanna Newsom,Female,US
夏韶聲 (Danny Summer),Male,HK
Blind Guardian,,DE
The Him,,FI
Viola Beach,,US
XIU,,US
Joel Fletcher & J-Trick,,US
Tom Infante,Male,MX
JevanniP (ジェバンニP),Male,
Chick Corea Elektric Band,,US
韓佳霖 (Iris Han),Male,CN
Lucky Twice,,KR
Alphabeat,,DK
Basshunter,Male,SE
Frankie Chan| Roel A. Gracia,Male,HK
J_ust,Female,GB
Justice & Kaos,,
Miso,Male,HR
Kae Sun,Male,US
Mark Fox & Angelika Thome,,
RuPaul,Female,US
Star,,
iSweat Fitness Music,,US
DJ TY,Male,GB
游喬軒,Male,HK
THE BEAT BROTHERS,,
Bobby Darin,Male,US
NERVO & Ivan Gough featuring Beverley Knight,Female,GB
羅小白 (S.White),Male,GB
Jocelyn Alice,Male,US
007 Collective,,US
Mercy Weiss| Claudio Meluzzi,Male,IT
The Divine Comedy,,GB
David Torn,Male,US
Right The Stars,,CA
白百何,Male,HK
紫藤戀電視原聲帶,Male,JP
Guitar Songs,Not applicable,XW
天姿國樂,Male,HK
Luke Sital-Singh,Male,GB
Broken Twin,Male,GB
Stolensnares| Stélouse,Male,US
Jerry Folk| Eloq,Male,DK
Alex Goot feat. Kurt Hugo Schneider & ATC,Male,US
Black Elk,,
Snails,Male,CA
offaiah,Male,US
목영진 Mok Young Jin,Male,DE
The Landing,,US
Ministry of Sound Presents: Club Nation 2011,,JP
NCT DREAM,,KR
Kill Bill,Male,US
Hyoyeon| Min| Jo Kwon,Female,
Living Colour,,US
阿信 (Ashin),Male,TW
逆思樂團,,TW
Big Brain,Male,CO
Bobby Vinton,Male,US
林知卉,Male,JP
Wizards of Waverly Place,Other,
The Red Jumpsuit Apparatus,,US
Diamond White & Mario Jose,Male,
Fedde Le Grand feat. Denny White,Male,NL
We Came As Romans,,US
Pida,,
Jidenna,Male,US
Embrace,Male,RU
Cameo,,US
NadanMusic,,
DM Galaxy,,GT
Moda,,IT
邱凱偉+柯有倫 (Darren+Alan),Male,GB
Chromeo,,CA
張赫宣,Male,CN
Hitchhiker,Male,KR
Remix Radio DJ,,BE
My Jazz & Champagne,,JP
Elysien,,
Spector,,GB
Andy Pitch,,GB
Jessie James,Male,DE
Boys Noize| Yoon Mirae 윤미래| Boys Noize| Yoon Mirae| 윤미래,Female,KR
王箏,Female,HK
陳夢晨,Female,TW
CherryBomb Girls,Not applicable,XW
Phonte,Male,US
Dimitri Vegas & Like Mike vs. VINAI,Male,BE
Labanoon,,TH
Cali & El Dandee,,CO
James Maslow| Megan Nicole & Tiffany Alvord,Female,US
Childrens Christmas Favorites,Not applicable,XW
青葉市子,Female,JP
Lil Wayne & Charlie Puth,Male,US
Jane XØ,Female,
Alejandro Amenabar,Male,ES
Ha Sang Wook feat. OKDAL,Male,
Stellar,,NZ
Chris Janson,Male,US
Stéphan Oliva / Bruno Chevillon / Paul Motian,Male,FR
璽恩 (Sien),,
King Deco,Male,JP
Raw Silk,,US
Plumb,Female,US
Yuletide Spirit,,US
Tsukasa Mogamigawa (最上川 司),Male,JP
Basement Jaxx,,GB
gnash,Male,US
Nao,Female,JP
Becca Stevens Band,,US
天堂牧場 電視原聲帶,,
Bill Baird,Male,US
思い出野郎Aチーム,,JP
YoGi,Male,GB
Evangelos Boudounis| Maro Razi,Female,
AKIDZ,,
Voices of Love,,IT
Luke Temple,Male,US
Young Franco,Male,IT
Decade of the Dancefloor,Male,
GILLE,Female,JP
Jan Blomqvist,Male,DE
陳中申指揮台北市立國樂團,,TW
Song Given To The Baby,,
Angel Haze,Non-binary,US
Ferenc Hegedus,Female,
Asaf Avidan & the Mojos,,IL
鄧超,Female,TW
Dru Hill,,US
DJ Snake & AlunaGeorge,,GB
葉佳修,Male,TW
王力宏 & 譚維維 (Wang Leehom  & Tan Weiwei),Female,CN
Ian Hultquist,Male,US
Grace feat. G-Eazy,Male,US
R. City feat.  Adam Levine,Male,US
陳梓童 (Tifa Chen),Female,CN
李心潔+劉若英+張艾嘉 (Angelica Lee+Rene Liu+Sylvia Chang),Female,TW
R3hab & NERVO,,AU
Café Lounge Del Mar,Male,DE
林麗蓉,Female,TW
Tom Cloud,,US
李劍青 (Li Jian Qing),Male,CN
Thinking Dogs,,JP
The Once,,DE
Filippo Beck Peccoz,Male,DE
BOBBY,Male,GB
consolation,,NL
"Kevin ""Chocolate Droppa"" Hart",Male,US
Junggigo| DAWON| Im Se Jun,Male,KR
The Lovin' Spoonful,,US
Drive-By Truckers,,US
SUPER★DRAGON,,NZ
Katy B| KAYTRANADA,Male,CA
Fear of Men,,GB
Matthew Perryman Jones,Male,US
Embody,Male,GB
HAWAIIAN6,,JP
Dave Cleveland,,US
เต้น นรารักษ์,,
am1r,,
Whethan,Male,US
dvsn,,CA
Fee,,DE
井上陽介 Z's,,US
Shanghai Restoration Project,,US
Andrea Belli,Male,IT
The Baby Lab Lullabies & Pink Noise,,
變身 電影原聲帶,,JP
The Avalanches,,AU
曹智,,JP
Who's That Girl?,,GB
LIL B,Male,US
WEKNOWNOTHING,,
Philadelphia - Music From The Motion Picture,,
Wolf Gang,Male,AT
Wind Hold Venus,,US
大波浪樂隊,,JP
Danny Fernandes,Male,CA
Rega Avoena| 1Touch| LuOrchestra| Doors in the Sand| Iris Dee Jay| Dj Impuls| Alexander Volosnikov| Georgy Om| Moonnight| Crush| NYD| Dj Artak| Sub Orchestra| Matthew Billings| Submersion| Sunbird| idenline| Jack-o'-Lantern| Vika Romanova| Rj Chevalier| ,,RU
Pat Metheny,Male,US
Metalocalypse: Dethklok,,US
Jam York,,US
Alvita,,NL
Bobby JaGGerJacK,Male,GB
Sharleen Spiteri,Female,GB
Steve Aoki feat. Sick Boy,Male,US
Oliver Fox,Male,US
Peabo Bryson,Male,US
Patsy Cline,Female,US
Kurupt,Male,US
Gautier Capuçon| Frank Braley,Male,FR
Lorence Michaels,Female,US
Dio,,US
Materia,,PL
Julia Lee,Female,US
Brantley Gilbert,Male,US
Judy Stone,,GB
Country Songs,Not applicable,XW
The Collective,,US
陳松伶 (Nadia Chan),Female,HK
Vangelis,Male,GR
Piana,Female,JP
Love On Movie,,
Julien Dore,Male,FR
Gerry Mulligan Quartet,,US
Jurgen Vries,Male,GB
Unwillingly Mintchoco,,
MC Cologne,,US
Stadium Anthems,,US
Ella Vos,Female,US
Don Diablo| Steve Aoki| Lush & Simon,Male,US
The DEY,Male,IN
Della眠,Female,US
Clean Bandit & Jess Glynne,Female,GB
James Levine|Ensemble Wien-Berlin,,
Badfinger,,GB
Sebastian Ingrosso,Male,SE
HOTTIES,,US
Kousuke Atari + Chitose Hajime (お中元),Female,JP
Great White,,US
Letherette,,GB
DJ Earl,Male,US
Lullaby Cover Band,,
Grégoire,Male,FR
Ohaeva哥哥電視原聲帶,Female,CN
Orazio Sciortino,Male,IT
Take/Five,,GB
Laidback Luke & Steve Aoki feat. Lil Jon,Male,US
Teka,Male,DE
Sweet Sorrow,Male,GB
Dilated Peoples,,US
E-Dubble,,US
LANDER,,US
王彩樺 (Lotus Wang),,
Gilad Hekselman,Male,IL
Elliott Yamin,Male,US
Better Than Ezra,,US
60's| 70's| 80's & 90's Pop Divas,,
Conor Oberst,Male,US
Shinomiya natsuki（CV.Taniyama kiyoshi） & Mikado nagi（CV.Yonaga tsubasa） (四ノ宮那月（CV.谷山紀章）＆帝 ナギ（CV.代永 翼）),Male,
Haley Bonar,Female,US
LADYBABY (LADYBABY),,JP
Ana Mena,Female,ES
Royal Tailor feat. Capital Kings,,US
Christian Smith & John Selway,,US
Moor Mother,,CA
Aki Yashiro (八代亜紀),Female,JP
Auros Trio,Not applicable,XW
After 7,,US
熊貓人電視劇,Male,JP
Tropkillaz & Troyboi (Featuring),Male,GB
ARSMAGNA (アルスマグナ),,JP
Pablo Alboran,Male,ES
Young People,Not applicable,XW
陳冠希+MC仁+廚房仔,Male,HK
Gustavo Santaolalla| Mogwai| Trent Reznor & Atticus Ross,Male,US
歐陽靖 (MC Jin),Male,US
田一龍,Male,JP
가인|조형우,Female,KR
やつかひとし,,
Csaba Szabó,,
Della有聲EQ系列,Female,US
RSP,,JP
Relaxing Instrumental Music,Male,US
Paperwhite,,US
Kosheen,,GB
An Affair Original Soundtrack,,US
Tim Le Funk,,
Baltimora,,IT
T-Pain feat. Juicy J,Male,US
マッサージのための音楽アカデミー,,JP
Loopy,Male,KR
8 Bit Universe,,
Stingray Music,,
Grasscut,,GB
Olga Scheps,Female,DE
Elliot Brown,Male,US
The Silk Road Ensemble,,XW
Layce,Male,US
Mykki Blanco,Other,US
Mc Miker & DJ Sven,,NL
Collection B,Male,US
Jacob Lee,Female,US
洪瑞襄,,
Ryozi Mazda (松田亮治),,
PASSPO☆,,JP
Bae Seung Yeon,Female,KR
เรทโทรสเปค (Retrospect),,TH
MG,,US
VINAI,,IT
Local Natives,,US
Mild High Club,,US
Jorge Quintero,Male,
Nujeel,,
Tungevaag & Raaban feat. Emila,,
Sir Colin Davis,Male,GB
Great Balls Of Fire: The Jerry Lee Lewis Story [UK Cast],Male,US
Shawtee Re,,
阿清,Male,JP
Danny McCarthy,Male,US
Kacey Musgraves,Female,US
Titou Le Lapinou,,FR
Alizee,Female,FR
The Sweet Vandals,,ES
Del Amitri,,GB
Giusy Ferreri,Female,IT
Jennifer Brown,Male,US
阿霈樂團 (APAY),Female,TW
John Parr,Male,GB
DJane Mina,Female,IT
The Meters,,US
Vanessa Oshiro (大城バネサ),Female,JP
Evelyn ''Champagne'' King,Female,US
Studying Music and Study Music|Calm Music for Studying|Classical Study Music,,
Oh I’m a Gummy Bear,,
MC DOOM,Male,US
Christmas Hits Collective| Jingle Bells| Joululauluja,,
Lamanya,,
ララバイアカデミー,,
Jaytech,Male,AU
2010s Karaoke Band,,
Mans Zelmerlow,Male,SE
Regain,Male,PL
三重電音宮 (SanChung Electronic Kong),,GB
Essential Memories Of Love,,IT
John Brown's Body,,US
The Art Of Jazz,,US
Little Suns,,
Gacharic Spin,,JP
Steve Perry,Male,US
Hear good sound,,JP
The Mary Onettes,,SE
Angelo Milli,,
Shearwater,,US
Horace Parlan,Male,US
Anna Clendening,Female,US
不是樂隊 (noyes),,US
Acoustic Alchemy,,GB
Adrian Laza,Male,NL
Bossa Kids,,US
Yehudi Menuhin/Marcel Gazelle/Hendrik Endt/Artur Balsam/Ferguson Webster/Hubert Giesen,Male,GB
Lisa Loeb,Female,US
ShangHai Fashion,,GB
Mamas Lullaby,,BR
Isabelle Boulay,Female,CA
黃雅詩,Male,JP
Alice In Wonderland Original Soundtrack,,UA
Hillary Scott & The Scott Family,,
Namy,Male,JP
STRFKR,,US
Supa Brick| King Ouxaman,Male,US
Waysons featuring Charlie Ray and Nathan Brumley,,
Sweet,,GB
dustbox,,JP
AYNA x 9999,Male,KR
Stromae,Male,BE
SOiL,,US
Flor,,US
A Loss For Words,,US
John Teo| 謝采妘,Female,TW
莫瑟 (大提琴)+李雲尼斯 (鋼琴),,
H.U.B,,US
Branchez,Male,US
Minor Science,Male,DE
retasuP (レタスP),,
沈安 (Shen An),Male,CN
Funkdoobiest,,US
Vinila von Bismark,Female,ES
Pop Merchants,,US
The Hanging Tree,,AU
憂歡派對,,TW
Bernard Fanning,Male,AU
V24,,
Jeff Lynne's ELO,,GB
華夏排行榜流行歌曲,Male,JP
Darius & Finlay,,AT
Their Decay,Male,HU
Chuck Berry,Male,US
Blackstreet,,US
劉順得,Male,JP
Mike Tompkins,Male,CA
Anitta,Female,BR
Moog Conspiracy,Male,FR
Smooth Jazz & Smooth Jazz All-Stars,,US
Dirtyphonics,,FR
B-Goss feat. Flo Rida| T-Pain & J-Rand,Male,US
Cider Sky,,GB
My Life Story,,GB
Paolo De Gaspari,Male,IT
吳雅慧+黃正銘,Female,HK
鍾嘉欣＆吳卓羲 (Linda Chung ＆ Ron Ng),Female,CA
every♥ing！,,JP
Rimi and Potato(리미와 감자),,KR
kusoiinkai (空想委員会),,JP
Everything At Once,,
Kozah,Male,US
Tesla,,US
Dancing Fantasy,,DE
Kim Ji Soo,,KR
成鳳,Female,HK
Jovanie,,
Alycia A,,
聖誕音樂,Female,JP
麥浚龍 & 薛凱琪 (Juno Mak & Fiona Sit),Female,HK
尖叫聲鈴聲,Male,HK
Lulu,Female,GB
Ja Rule,Male,US
Khai,,
Stefan F. Huber & Jazzbirds,,DE
The Perishers,,SE
Switch|DeBarge,,US
Kristal,Female,FI
Pocket Biscuits,,JP
จีน กษิดิศ (Gene Kasidit),,
Party Hit Kings,,FR
American Hi-Fi,,RU
Lee Han Chul,Male,KR
Adesha,,US
Squizz,,
天浩,Male,JP
Amara,,RO
Viper,Male,US
Ornette Coleman and His Double Quartet,,US
Dipanwita Mitra,,AT
HAPPY-SYNTHESIZER,,
Alex Parks,Female,GB
Blonde Redhead,,US
Tinlicker,,NL
Gangster Squad,,GB
Mynista,,
XX樂團+趙一豪,Male,JP
王櫟鑫,Male,CN
Az Yet,,US
Donati,Male,US
MUN Heeok 문희옥,,PL
Charisma.com,,JP
New Soul Funk,,
Chantel Ikehara,Male,JP
晏陽,Female,JP
Lian Ensemble| Djivan Gasparyan and Swapan Chaudhuri,Male,AM
1995,,FR
Owlle,Female,FR
911 Turbo,,PL
Guher & Suher Pekinel,,TR
Last Christmas Songs,,
Paradis,Female,FR
Linda Ronstadt featuring Aaron Neville,Male,US
Jose Padilla,Male,ES
Les 3 mousquetaires,,FR
Orgy,,US
Souljah Snoop Loc,Male,US
Richard Goode,Male,US
Sound of Worship,,
Jay Hardway & Mike Hawkins,Male,NL
The Piano Bar,,
貝斯特的聖誕音樂劇,Female,JP
Art Garfunkel,Male,US
OM Lounge,,DE
Ta-ku| Wafia,Female,AU
殺手鐧 (KillerSoap),,HK
Still Fresh,Male,GB
Abiah,Male,US
Berlin Philharmonic Orchestra,,GB
VANDIT The Digital Sessions Ibiza 2009 mixed by Filo & Peri,,US
靜謐時光 (Quiet Quartet),,US
Vaults,,GB
Hitimpulse,,DE
DJ Snake| Marshmello,Male,US
Shin Yong Jae (Of 4Men)| Ben,,KR
Leo Sayer,Male,GB
Jang Eunho,Male,KR
The Main Ingredient featuring Cuba Gooding,,US
Fais| Afrojack,Male,NL
Roberta Flack/Dionne Warwick,Female,US
NZCA Lines,Male,GB
バラダン,,
Ivan Gough & Feenixpawl,,AU
City Of Angels,,CA
Sval,Female,NO
PolyphonicBranch,Male,JP
Yoon Hee Seok,,
Edward Maya,Male,RO
Kye Bum Zu,,IT
Rick Verboom,Male,
Lapset siina hyorii,,
Michael Brun & Rune RK feat. Denny White,Male,DK
HE★VENS,,JP
Juicy J feat. Wiz Khalifa and R. City,Male,US
Oshan,Male,GB
Henry Fong & D.O.D,Male,GB
En Vogue,,US
Flow Rid A,,
曲祐良,Male,TW
Mario Bischin,Male,RO
歡樂小學堂,Male,HK
Anzenchitai (安全地帯),,JP
Clogs,,US
求婚事務所電視原聲帶,,JP
Dear David,Male,GB
Caitlin Hart,Male,GB
Hardwell and Dannic,Male,NL
Michael Brecker,Male,US
Clap Your Hands Say Yeah,,US
Freischwimmer,Male,DE
Noah Georgeson,Male,
Breathe The Name of India,Female,PR
Jarvis Cocker,Male,GB
Just the way you are,,
Big Time Rush feat. Snoop Dogg,Male,US
The Emotions,,US
Hits 80 - Love Songs,,
Stay Where You Are,,NL
Oliver Cheatham,Male,US
GRANRODEO,,JP
Tom Ferry| Cureton,Male,GB
Poco,,US
Bj54321,,US
URATA NAOYA (AAA),,JP
Ncs Production,,
Анна Семенович,Female,RU
J.ae,,
Zero Assoluto,,IT
DJ Sammy,Male,ES
Young Rising Sons,,US
邱智謀,,JP
Patrick Rapold,Male,US
Boymerang,Male,GB
天喜果,Male,JP
Two Story Road,,
Justin Nozuka,Male,US
The Whitest Boy Alive,,DE
Anime That Jazz,,
Vinnie Vincent Invasion,,US
何嘉茵 (Cherry Ho),Female,HK
Chris Cornell,Male,US
Handsome Boy Modeling School,,US
SuperKidd,,
Employee Of The Year,,
Team Genius,,US
Kvinx 升廣,,JP
Tom McRae,Male,GB
Cher Lloyd feat. Juicy J,Male,US
堀川りょう,Male,JP
Open Taiwan,Male,FR
Sonny Alven,Male,NO
Bear McCreary,Male,US
ICHIRO ZIPANG,,JP
于朦朧,Male,CN
韋禮安+郭靜 (Weibird Wei+Claire Kuo),Female,TW
Meredith Brooks,Female,US
B*Witched,,CL
N.P.E.自由引力,Female,JP
Alexandra Stone,,GB
Patty Loveless,Female,US
The Staves,,GB
顏志琳,Male,TW
Martin Solveig,Male,FR
Clément Bcx,Male,
The Voltages,,GB
Kap Slap,Male,US
Statik Selektah,Male,US
Sonny Rollins,Male,US
Noah And The Whale,,GB
Marco Lamioni,,
Jeffrey Michael,Male,US
Kanto,Male,KR
Mike Tompkins| Tyler Ward & Kurt Hugo Schneider,Male,US
Ali Brustofski,Female,US
Saint300,Male,
Mirage Music,,
Twinko,,TW
Say Lou Lou,Female,
Hi-D,Male,US
部落美男子,,JP
The Worship Creative,,
陳建騏,Male,TW
Kazumi Tateishi Trio 立石一海三重奏,Male,
Astoria,,ID
東京朋友 音樂選輯,Not applicable,CN
June Seung Jin,,KR
FASHION TRENDS AND MUSIC,,
Charles Kelley,,
Ember Island,,SE
Jun  林俊希,Male,SG
Great Conductors Of The 20th Century: Bruno Walter,,
Catherine Feeny,Female,US
KIM Boa,Female,KR
Frank Morelli,Male,
CVBZ,Male,US
Miki Munakata (宗像美樹),Male,JP
Kano,Male,GB
Six Bomb,,US
Cate le Bon,Female,GB
Clay Aiken,Male,US
Sleater-Kinney,,US
Dirty Audio,,
Camel,,GB
Jack Penate,Male,GB
Dumbfoundead,Male,US
Lou Hoang,Male,CA
Meridian Rogue (メリディアンローグ),,
jizue,,JP
The Cinematic Orchestra,,GB
Dorothy Dandridge| Harry Belafonte| Joe Adams| Olga James| Pearl Bailey,Male,US
麻雀愛上鳳凰電視原聲帶,,
Justice Skolnik,Male,US
Geo Da Silva & Jack Mazzoni,Male,
Hollywood Anderson,Female,US
PJ,Female,GB
Lani Hall,Female,US
紮央拉姆,Female,
太鼓 ブルンジ,Female,JP
Rob Simonsen,Male,US
Basketball Rockers,,SE
劉秀暐,Male,TW
Electric Guest,,US
THE ROLLING GIRLS,,JP
Chefetage,,DE
louisPasteur,,
石梅,Male,JP
馬靚辳 (NON NON),,JP
Radical Something,,US
HCC,,
Scott Bradlee's Postmodern Jukebox feat. Haley Reinhart,,US
Frontliner and Radical Redemption,Male,NL
Dr.Kucho! & Gregor Salto,Male,NL
郭富城&鄭秀文&許志安&梁漢文 (Aaron Kwok & Sammi Cheng & Andy Hui & Edmond Leung),Female,HK
慶慶,Male,JP
Martin Garrix| Bebe Rexha,Female,US
JENYER,,
Rellex,,
Bethel Worship Arts,,
DJ Kentaro,Male,JP
Dame Moura Lympany,Female,GB
The Asteroids Galaxy Tour,,DK
Javine,Female,GB
Simon Standage,Male,GB
DJ Cam,Male,FR
Yolanda Selini,Female,NO
2011 The Hottest 年度大排行,,
Death Vessel,,US
Buckcherry,,US
Lecrae,Male,US
JamieBoy,,
獨聲子,Female,JP
Krystl,Female,NL
Squared,,
Rob Bailey & The Hustle Standard,,US
Dj LaserJet,Male,CH
Katy Perry featuring Snoop Dogg,Male,US
Firewoodisland,,GB
Rob Gasser| Laura Brehm,Female,US
Kevin Lyttle,Male,VC
Cosmic Gate & Emma Hewitt,Female,US
Broken Bells,,US
